Log file open, 12/09/22 15:27:18
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Total thread time: 826.14 s
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Total thread preprocess time: 52.36 s
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Percentage time preprocessing: 6.34%
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Effective parallelization: 1.12 (times faster than compiling all shaders on one thread). Distributed compilation was used.
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.49 sec, max 2.49 sec, min 2.49 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.24 sec, max 2.24 sec, min 2.24 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.64 sec, max 1.64 sec, min 1.64 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   35 times, average 1.62 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 7.43% of total time (compiled  120 times, average 0.51 sec, max 0.65 sec, min 0.40 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 6.88% of total time (compiled   35 times, average 1.62 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.69% of total time (compiled   34 times, average 1.38 sec, max 8.44 sec, min 0.36 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 4.96% of total time (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 4.92% of total time (compiled   56 times, average 0.73 sec, max 1.15 sec, min 0.43 sec)
[2022.12.09-20.55.17:354][618]LogShaderCompilers: Display: ================================================
[2022.12.09-20.56.32:812][649]LogSlate: Took 0.004387 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2022.12.09-21.11.55:929][ 72]BlueprintLog: New page: Compile MyCharacter
[2022.12.09-21.11.56:006][ 72]LogUObjectHash: Compacting FUObjectHashTables data took   1.51ms
[2022.12.09-21.14.28:482][ 88]BlueprintLog: New page: Compile MyCharacter
[2022.12.09-21.14.28:540][ 88]LogUObjectHash: Compacting FUObjectHashTables data took   1.91ms
[2022.12.09-21.14.47:937][352]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Character/MyCharacter.MyCharacter_C
[2022.12.09-21.14.47:937][352]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Character/MyCharacter.MyCharacter_C
[2022.12.09-21.14.47:939][352]LogActorFactory: Actor Factory spawned Blueprint /Game/Character/MyCharacter.MyCharacter as actor: MyCharacter_C /Temp/Untitled_1.Untitled_1:PersistentLevel.MyCharacter_C_0
[2022.12.09-21.14.47:940][352]LogActorFactory: Actor Factory spawned Blueprint /Game/Character/MyCharacter.MyCharacter as actor: MyCharacter_C /Temp/Untitled_1.Untitled_1:PersistentLevel.MyCharacter_C_0
[2022.12.09-21.14.49:225][408]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Character/MyCharacter.MyCharacter_C
[2022.12.09-21.14.49:225][408]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Character/MyCharacter.MyCharacter_C
[2022.12.09-21.14.49:237][408]LogActorFactory: Actor Factory spawned Blueprint /Game/Character/MyCharacter.MyCharacter as actor: MyCharacter_C /Temp/Untitled_1.Untitled_1:PersistentLevel.MyCharacter_C_UAID_489EBD11B91B7A5101_1911824168
[2022.12.09-21.14.49:239][408]LogActorFactory: Actor Factory spawned Blueprint /Game/Character/MyCharacter.MyCharacter as actor: MyCharacter_C /Temp/Untitled_1.Untitled_1:PersistentLevel.MyCharacter_C_UAID_489EBD11B91B7A5101_1911824168
[2022.12.09-21.14.49:323][409]LogViewport: Scene viewport resized to 600x334, mode Windowed.
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: ================================================
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Total job queries 1285, among them cache hits 9 (0.70%)
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Tracking 1273 distinct input hashes that result in 793 distinct outputs (62.29%)
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: RAM used: 6.85 MB (0.01 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.84%
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Shaders Compiled: 1273
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Jobs assigned 1276, completed 1273 (99.76%)
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Average time worker was idle: 294.52 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Time job spent in pending queue: average 0.14 s, longest 8.63 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Job execution time: average 283.00 s, max 615.04 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Job life time (pending + execution): average 283.15 s, max 615.34
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 739.47 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Jobs were issued in 181 batches (46 local, 135 distributed), average 7.05 jobs/batch (2.17 jobs/local batch. 8.71 jobs/distributed batch)
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Average processing rate: 1.72 jobs/sec
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Total thread time: 830.18 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Total thread preprocess time: 52.60 s
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Percentage time preprocessing: 6.34%
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Effective parallelization: 1.12 (times faster than compiling all shaders on one thread). Distributed compilation was used.
[2022.12.09-21.15.56:715][364]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.49 sec, max 2.49 sec, min 2.49 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.24 sec, max 2.24 sec, min 2.24 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.64 sec, max 1.64 sec, min 1.64 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   36 times, average 1.61 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 7.40% of total time (compiled  120 times, average 0.51 sec, max 0.65 sec, min 0.40 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 6.99% of total time (compiled   36 times, average 1.61 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.80% of total time (compiled   35 times, average 1.37 sec, max 8.44 sec, min 0.36 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 4.93% of total time (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 4.89% of total time (compiled   56 times, average 0.73 sec, max 1.15 sec, min 0.43 sec)
[2022.12.09-21.15.56:716][364]LogShaderCompilers: Display: ================================================
[2022.12.09-21.16.06:069][640]LogViewport: Scene viewport resized to 600x334, mode Windowed.
[2022.12.09-21.16.09:754][747]LogViewport: Scene viewport resized to 600x334, mode Windowed.
[2022.12.09-21.16.55:899][209]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.09-21.16.55:906][209]LogContentBundle: [Container: Untitled_1] Generating Streaming for 0 Content Bundles.
[2022.12.09-21.16.55:924][209]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.09-21.16.55:924][209]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.09-21.16.55:924][209]LogWorldPartition: Display: GetPartitionedActors took 73 us (total: 148 us)
[2022.12.09-21.16.56:131][209]LogWorldPartition: Display: GenerateStreaming took 207 ms (total: 445 ms)
[2022.12.09-21.16.56:144][209]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.09-21.16.56:144][209]PIE: New page: PIE session: Untitled_1 (Dec. 9, 2022, 11:16:56 a.m.)
[2022.12.09-21.16.56:144][209]LogPlayLevel: Creating play world package: /Temp/UEDPIE_0_Untitled_1
[2022.12.09-21.16.56:204][209]LogPlayLevel: PIE: StaticDuplicateObject took: (0.059176s)
[2022.12.09-21.16.56:204][209]LogPlayLevel: PIE: Created PIE world by copying editor world from /Temp/Untitled_1.Untitled_1 to /Temp/UEDPIE_0_Untitled_1.Untitled_1 (0.059203s)
[2022.12.09-21.16.56:204][209]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-21.16.56:204][209]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.09-21.16.56:205][209]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.09-21.16.56:205][209]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.09-21.16.56:205][209]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.09-21.16.56:208][209]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.09-21.16.56:208][209]LogWorldPartition: Display: WorldPartition initialize took 3 ms (total: 505 ms)
[2022.12.09-21.16.56:208][209]LogPlayLevel: PIE: World Init took: (0.005058s)
[2022.12.09-21.16.56:244][209]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2022.12.09-21.16.56:247][209]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.09-21.16.56:247][209]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.09-21.16.56:247][209]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.09-21.16.56:248][209]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.09-21.16.56:248][209]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.09-21.16.56:248][209]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.09-21.16.56:251][209]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.09-21.16.56:276][209]LogAudioMixer: Display: Using Audio Hardware Device Headphone (Realtek(R) Audio)
[2022.12.09-21.16.56:276][209]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.09-21.16.56:276][209]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.09-21.16.56:276][209]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.09-21.16.56:277][209]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2022.12.09-21.16.56:277][209]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2022.12.09-21.16.56:279][209]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2022.12.09-21.16.56:279][209]LogInit: FAudioDevice initialized.
[2022.12.09-21.16.56:279][209]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2022.12.09-21.16.56:279][209]LogAudio: Display: Audio Device (ID: 3) registered with world 'Untitled_1'.
[2022.12.09-21.16.56:281][209]LogLoad: Game class is 'GameModeBase'
[2022.12.09-21.16.56:282][209]LogWorld: Bringing World /Temp/UEDPIE_0_Untitled_1.Untitled_1 up for play (max tick rate 60) at 2022.12.09-16.16.56
[2022.12.09-21.16.56:282][209]LogWorld: Bringing up level for play took: 0.000583
[2022.12.09-21.16.56:284][209]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2022.12.09-21.16.56:285][209]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=23589.558 Y=22760.499 Z=371.006
[2022.12.09-21.16.56:285][209]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(40), CellsToLoad(0), CellsToUnload(0)
[2022.12.09-21.16.56:285][209]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=23589.558 Y=22760.499 Z=371.006,P=-0.000000 Y=-130.398184 R=0.000000
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9.StaticMesh_HLOD0_Instancing_2 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/DN/XR8P0OHQ2UMD5YU47C20EK.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/G8/NGJ7QFQVTY01UZE0GQ5QX3.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/K2/C74PLGXI2R9LW6IVE6AVMG.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/T3/SQJ7JELAW5XSTP1JS5QJMH.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UK/3OKX6C10NWGHVWYQ7NH21G.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UP/XJC4J420XXOSGPB2F4H7ED.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/XB/YH1MJRWSG6K7YKOSQWYADL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/Z0/SDO6T5HIB7O50OBHISZCIX.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/9R/JT69U2ZIH2ZJJUXUASV0F0.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/BZ/AQH36VQUL6RRNO1G8N89X8.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/MS/53FFO8N8QMR5EZSU2BXG3T.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/1T/ZL0Y1EEN97U5ZPYDIC5SAL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/4V/V25VGP3M2HPQ1P7Y76DI4R.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.16.56:358][209]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/8A/NXI3LY5DSH0JCF4MEEBM4X.StaticMesh_HLOD0_Instancing_1 being ready before playing
